gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1274588621				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-9126-1644	42-9126-1644																																								7	1991-10-23				1991										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	Pike				139																																																											196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274588421				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				42-5925-1665	42-5925-1665																																								14	1879				1879										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Louis																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274588405				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-629-1619	42-629-1619																																								2	1933-08-29				1933										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	Lincoln																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274588402				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-11006-1608	42-11006-1608																																								10	2016-04-19				2016										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	Howell																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274588384				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-11007-1660	42-11007-1660																																								9	1991-08-21				1991										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Charles																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274588342				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-15979-1660	42-15979-1660																																								5	1994-09-22				1994										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Charles				128.02																																																											196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274588149				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-6211-1660	42-6211-1660																																								8	1991-10-22				1991										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Charles																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274588143				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				42-14145-1656	42-14145-1656																																								1	1976-10-03				1976										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	Scott																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274588120				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-7887-1660	42-7887-1660																																								13	1994-09-21				1994										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Charles				125																																																											196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274588114				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-14144-1660	42-14144-1660																																								17	1999-10-27				1999										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Charles																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274588021				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				42-14145-1578	42-14145-1578																																								1	1976-10-03				1976										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	Cape Girardeau																																																															196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274587838				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-15798-1660	42-15798-1660																																								15	1879				1879										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	St. Charles				121.92																																																											196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
1274587829				These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.				NatureServe					NTSRV	MO-NHP	NatureServe Network Species Occurrence Data		HumanObservation				42-15798-1612	42-15798-1612																																								15	1879				1879										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.161342				North America				UNITED STATES		Missouri	Jefferson				121.92																																																											196243							Boltonia decurrens (Torr. & Gray) Wood)								Plantae	Anthophyta	Dicotyledoneae	Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & Gray) Wood)					
