gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1999373171	https://huh.harvard.edu/access-digital-reproductions-works-public-domain		en	CC_BY_4_0	2010-08-16T16:43:34Z		http://data.huh.harvard.edu/f20602a9-3671-4b6c-ba8b-3571d735fcda/image	President and Fellows of Harvard College	http://purl.org/dc/dcmitype/PhysicalObject	urn:lsid:biocol.org:col:15631	urn:lsid:biocol.org:col:15631		GH	GH	Harvard University Herbaria: All Records		PRESERVED_SPECIMEN			"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}"	f20602a9-3671-4b6c-ba8b-3571d735fcda	barcode-00004289		H. K. D. Eggert					Indeterminate		NotDetermined								PRESENT	Sheet	in collection																																						North America;United States of America;Missouri;Saint Louis County;	NORTH_AMERICA				US	Missouri	Saint Louis County	Saint Louis (Missouri)																																														Type	D. E. Boufford														Boltonia asteroides var. decurrens (Torr. & A.Gray) Engelm. ex A.Gray								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			asteroides	decurrens		VARIETY				SYNONYM			861e6afe-f762-11e1-a439-00145eb45e9a	US	2025-09-28T02:21:00.330Z									StillImage	false	false	7656148	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia asteroides var. decurrens Engelmann ex A. Gray		EML	2025-09-28T02:21:00.330Z	2025-09-28T02:03:36.438Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
1990110799			en	CC0_1_0	2025-04-23T02:12:04Z		https://sernecportal.org/portal/collections/individual/index.php?occid=16002508				565b6f19-288f-4614-a4c9-b09448e96547		TENN				PRESERVED_SPECIMEN				edd1b442-f05f-482c-9473-2f1c9d08e352	TENN-V-0219981																	PRESENT																																													US	Illinois	Peoria																																																						74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			1edd3c3f-cfd7-4fd5-bfba-2c67737a17ba	US	2025-10-02T05:18:23.756Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-02T05:18:23.756Z	2025-10-02T05:06:49.266Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
1931382133			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2159116	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				ffdb0fe9-2b13-477d-aadd-fc198832b0e4	2027693																	PRESENT	sheet																																																								[US & Canada]																																																				Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:03:59.495Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:03:59.495Z	2025-09-25T04:21:44.142Z					false		NORTH_AMERICA									
1930961188			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647800	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				e1e3947a-30a6-4b21-bedc-77bb76bdd070	30989	s.n.	H. K. D. Eggert															PRESENT	sheet																						1893-10-18		291	291	1893	10	18	18 Oct 1893	Wet places										NORTH_AMERICA				US	Illinois	Saint Clair Co.											38.470305	-89.92841										2016-01-13	GEOLocate Web Application	GEOLocate (Tulane University Museum of Natural History)																																						Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:05:07.077Z						GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID			StillImage	true	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:05:07.077Z	2025-09-25T04:21:44.142Z		false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.14_1	Illinois	USA.14.83_1	Saint Clair			
1930686283			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647804	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				ce6c41e5-38a2-46c3-a9cb-6d721ac3593b	30992	s.n.	G. Vasey															PRESENT	sheet																						1873				1873			1873											NORTH_AMERICA				US	Illinois																																																															Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:04:23.831Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:04:23.831Z	2025-09-25T04:21:44.142Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
1930237015			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2159112	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				aea65dc8-f734-436c-86c0-3ab4fd31418a	2027689																	PRESENT	sheet																																																								[US & Canada]																																																				Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:04:47.891Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:04:47.891Z	2025-09-25T04:21:44.142Z					false		NORTH_AMERICA									
1929997457			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647802	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				9debd926-783f-4aa5-9c29-238af1dbd145	30987	s.n.	H. K. D. Eggert															PRESENT	sheet																						1886-09-15		258	258	1886	9	15	15 Sep 1886	Wet places										NORTH_AMERICA				US																								2024-08-22	Georeferencing Quick Reference Guide (Zermoglio et																																							Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:04:24.661Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:04:24.661Z	2025-09-25T04:21:44.142Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
1929994883			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2159110	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				9dbdaeda-53bb-4647-9715-f46eec1cd7f2	2027687																	PRESENT	sheet																																																								[US & Canada]																																																				Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:02:39.473Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:02:39.473Z	2025-09-25T04:21:44.142Z					false		NORTH_AMERICA									
1929886638			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2159109	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				960a653a-5a16-43d6-b0e1-6e0f94e26c10	2027686																	PRESENT	sheet																																																								[US & Canada]																																																				Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:04:22.947Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:04:22.947Z	2025-09-25T04:21:44.142Z					false		NORTH_AMERICA									
1929851892			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2159114	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				93944482-ab1e-432c-8cb9-52ef674dff60	2027691																	PRESENT	sheet																																																								[US & Canada]																																																				Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:02:39.280Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:02:39.280Z	2025-09-25T04:21:44.142Z					false		NORTH_AMERICA									
1929630631			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2159115	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				83d1131d-3263-4755-b788-bb32198d66cd	2027692																	PRESENT	sheet																																																								[US & Canada]																																																				Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:03:46.240Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:03:46.240Z	2025-09-25T04:21:44.142Z					false		NORTH_AMERICA									
1929187571			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2159111	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				646da62f-fa0e-400f-a9de-a71910b15d48	2027688																	PRESENT	sheet																																																								[US & Canada]																																																				Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:04:40.116Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:04:40.116Z	2025-09-25T04:21:44.142Z					false		NORTH_AMERICA									
1929130958			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647799	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				6066525e-9d91-489a-b176-ed4fdc0fd418	30988	s.n.	J. Wolf															PRESENT	sheet																																								NORTH_AMERICA				US	Illinois																																																															Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:02:25.756Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:02:25.756Z	2025-09-25T04:21:44.142Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
1929087618			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2159113	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				5d5c4018-ba1a-4c41-a939-c651a80e0f22	2027690																	PRESENT	sheet																																																								[US & Canada]																																																				Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:03:13.084Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:03:13.084Z	2025-09-25T04:21:44.142Z					false		NORTH_AMERICA									
1928996733			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647801	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				56e6f5f4-dcd1-4204-af1f-a5824e7ed122	30990	s.n.	J. Wolf															PRESENT	sheet																																								NORTH_AMERICA				US	Illinois			Canto [spelling?]																																																												Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:04:39.289Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:04:39.289Z	2025-09-25T04:21:44.142Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
1928842266			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647798	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				4beaf31b-3823-4065-b3ab-211209e387e9	30986	s.n.	H. K. D. Eggert															PRESENT	sheet																						1886-09-15		258	258	1886	9	15	15 Sep 1886	Low, wet places										NORTH_AMERICA				US																								2024-08-22	Georeferencing Quick Reference Guide (Zermoglio et																																							Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:04:16.005Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:04:16.005Z	2025-09-25T04:21:44.142Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
1928794581			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647797	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				48966c48-bcb4-43bd-9f6f-0a63a6270c60	30985	s.n.	H. K. D. Eggert															PRESENT	sheet																						1893-10-18		291	291	1893	10	18	18 Oct 1893											NORTH_AMERICA				US	Illinois	Saint Clair Co.		Indian Lake																																																												Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:03:43.649Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:03:43.649Z	2025-09-25T04:21:44.142Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
1928685153			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2159108	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				40c13aa6-eadc-46ff-89ea-d759e8ea6206	2027685																	PRESENT	sheet																																																								[US & Canada]																																																				Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:04:08.277Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:04:08.277Z	2025-09-25T04:21:44.142Z					false		NORTH_AMERICA									
1928564613			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2159106	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				3854dba3-3bca-4b7f-b2aa-84a6233e11ac	2027684																	PRESENT	sheet																																																								[US & Canada]																																																				Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:04:38.814Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:04:38.814Z	2025-09-25T04:21:44.142Z					false		NORTH_AMERICA									
1928449812			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647803	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				301f5f13-d843-4c0f-9985-bf9b93a47f20	30991	s.n.	Collector unspecified															PRESENT	sheet																						1881-10				1881	10		Oct 1881																																																																															Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:04:31.607Z						MODIFIED_DATE_INVALID			StillImage	false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens (Torr. & A.Gray) Alph.Wood		EML	2025-09-25T05:04:31.607Z	2025-09-25T04:21:44.142Z					false		NORTH_AMERICA									
1928307670			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551483	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				261af93f-36e0-489e-a9d5-12280de7c8f0	162704	s.n.	C. W. Short															PRESENT	sheet																													Sep											NORTH_AMERICA				US	Illinois			Wet prairies of Illinois																																													Holotype						basionym									Boltonia glastifolia var. decurrens Torr. & A.Gray								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			glastifolia	decurrens		VARIETY			ICN	SYNONYM			d415c253-4d61-4459-9d25-4015b9084fb0	US	2025-09-25T05:03:37.977Z						MODIFIED_DATE_INVALID			StillImage	false	false	5699574	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia glastifolia var. decurrens Torr. & A.Gray		EML	2025-09-25T05:03:37.977Z	2025-09-25T04:21:44.142Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
1914231994				CC_BY_4_0	2022-09-14T04:00:21Z		https://www.inaturalist.org/observations/16900683	aarongunnar					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 27537m to protect threatened taxon			https://www.inaturalist.org/observations/16900683	16900683		aarongunnar							flowers|fruits or seeds								PRESENT																							2018-09-23T10:12	10:12:00-05:00	266	266	2018	9	23	2018/09/23 10:12 AM CDT											NORTH_AMERICA				US	Wisconsin				Dane County, US-WI, US								43.086545	-89.297137	27537.0																															36236318				aarongunnar		2018-09-25T13:19:38				159307								Boltonia decurrens (Torr. & A.Gray) Wood								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2025-09-30T18:11:22.475Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-09-30T18:11:22.475Z	2025-09-30T01:52:16.102Z		false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.50_1	Wisconsin	USA.50.13_1	Dane			
